,충전소명,충전소ID,충전기ID,충전기타입,주소,상세위치,이용가능시간,lat,long,기관 아이디,기관명,운영기관명,운영기관연락처,충전기상태,상태갱신일시,마지막 충전시작일시,마지막 충전종료일시,충전중 시작일시,,충전용량,충전방식,지역코드,지역구분 상세 코드,충전소 구분 코드,충전소 구분 상세코드,주차료무료,충전소 안내,이용자 제한,이용제한 사유,삭제 여부,삭제 사유
66158,보성아파트,KL001610,3,2,경기도 용인시 처인구 명지로 15-33,지하주차장 전기실 옆 기둥,09:00~18:00,37.2351717,127.1908773,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220918014203.0,20210114174249.0,20210114231000.0,20210114174249.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66159,보성아파트,KL001610,4,2,경기도 용인시 처인구 명지로 15-33,지하주차장 전기실 옆 기둥,09:00~18:00,37.2351717,127.1908773,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220901114611.0,20210216171508.0,20210216204247.0,20210216171508.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66194,녹원마을새천년그린빌4단지-1,KL001619,1,2,경기도 용인시 기흥구 새천년로 38,A주차장 지하1층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921201601.0,20220103163630.0,20220103163858.0,20220103163630.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66195,녹원마을새천년그린빌4단지-1,KL001619,2,2,경기도 용인시 기흥구 새천년로 38,A주차장 지하1층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921180005.0,20220101094426.0,20220101123100.0,20220101094426.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66196,녹원마을새천년그린빌4단지-2,KL001620,1,2,경기도 용인시 기흥구 새천년로 38,B주차장 지하1층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921182007.0,20210606222802.0,20210607004901.0,20210606222802.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66197,녹원마을새천년그린빌4단지-2,KL001620,2,2,경기도 용인시 기흥구 새천년로 38,B주차장 지하1층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921190202.0,20210606163837.0,20210606191405.0,20210606163837.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66198,녹원마을새천년그린빌4단지-3,KL001621,1,2,경기도 용인시 기흥구 새천년로 38,C주차장 지하1층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110540.0,20210523172129.0,20210524001651.0,20210523172129.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66199,녹원마을새천년그린빌4단지-3,KL001621,2,2,경기도 용인시 기흥구 새천년로 38,C주차장 지하1층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110540.0,20210521162211.0,20210521173314.0,20210521162211.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66200,녹원마을새천년그린빌4단지-4,KL001622,1,2,경기도 용인시 기흥구 새천년로 38,D주차장 지하2층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220917203601.0,20220825081756.0,20220825131447.0,20220825081756.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66201,녹원마을새천년그린빌4단지-4,KL001622,2,2,경기도 용인시 기흥구 새천년로 38,D주차장 지하2층,09:00~18:00,37.2890994,127.113505,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110438.0,20220821131106.0,20220821162810.0,20220821131106.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66393,동백하우스디카바나아파트,KL001682,1,2,경기도 용인시 기흥구 동백죽전대로527번길 34,"지하 2,3층 주차장",09:00~18:00,37.28522,127.14712,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110138.0,20220905224235.0,20220906003405.0,20220905224235.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66394,동백하우스디카바나아파트,KL001682,2,2,경기도 용인시 기흥구 동백죽전대로527번길 34,"지하 2,3층 주차장",09:00~18:00,37.28522,127.14712,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110138.0,20220905203405.0,20220905232416.0,20220905203405.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66395,동백하우스디카바나아파트,KL001682,3,2,경기도 용인시 기흥구 동백죽전대로527번길 34,"지하 2,3층 주차장",09:00~18:00,37.28522,127.14712,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110138.0,20220903110643.0,20220903172658.0,20220903110643.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66396,동백하우스디카바나아파트,KL001682,4,2,경기도 용인시 기흥구 동백죽전대로527번길 34,"지하 2,3층 주차장",09:00~18:00,37.28522,127.14712,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110138.0,20220903232031.0,20220904002608.0,20220903232031.0,,,,41,41460.0,H0,H001,Y,,Y,거주자외 출입제한,N,
66477,주식회사태화정보통신,KL001715,1,2,경기도 용인시 처인구 남사면 천덕산로74번길 47,사업장 맞은편 인입전주 아래,24시간 이용가능,37.1106667,127.1153743,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921172603.0,20220920060143.0,20220920094701.0,20220921172519.0,,,,41,41460.0,H0,H003,Y,,N,,N,
66478,주식회사태화정보통신,KL001715,2,2,경기도 용인시 처인구 남사면 천덕산로74번길 47,사업장 맞은편 인입전주 아래,24시간 이용가능,37.1106667,127.1153743,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220905145235.0,20220905142850.0,19700101090000.0,20220408160911.0,,,,41,41460.0,H0,H003,Y,,N,,N,
66681,파크존 스크린골프장,KL001818,1,2,경기도 용인시 수지구 신봉1로 313-4,골프장 야외 주차장,09:00~18:00,37.332001,127.0548681,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921055802.0,20220920232710.0,20220921053751.0,20220920232710.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66682,파크존 스크린골프장,KL001818,2,2,경기도 용인시 수지구 신봉1로 313-4,골프장 야외 주차장,09:00~18:00,37.332001,127.0548681,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220919015601.0,20220918225231.0,20220919014746.0,20220918225231.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66855,용인기흥해링턴플레이스,KL001895,1,2,경기도 용인시 기흥구 덕영대로2077번길 33,112동  옥외주차장,24시간 이용가능,37.2653859,127.0971072,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921140420.0,20220626194228.0,20220626204600.0,20220626194228.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66856,용인기흥해링턴플레이스,KL001895,2,2,경기도 용인시 기흥구 덕영대로2077번길 33,112동  옥외주차장,24시간 이용가능,37.2653859,127.0971072,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921140420.0,20220626223510.0,20220627021532.0,20220626223510.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66867,용인신갈푸르지오아파트,KL001899,1,2,경기도 용인시 기흥구 기흥로116번길 77,3거점-606동 지하1층/1거점-605동 지하1층/2거점-604동 지하1층,24시간 이용가능,37.2901247,127.1176337,KL,클린일렉스,(주)클린일렉스,1811-1350,9,20220705140310.0,20220626122622.0,20220626150528.0,20220626122622.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66868,용인신갈푸르지오아파트,KL001899,2,2,경기도 용인시 기흥구 기흥로116번길 77,3거점-606동 지하1층/1거점-605동 지하1층/2거점-604동 지하1층,24시간 이용가능,37.2901247,127.1176337,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110228.0,20220626175632.0,20220626235646.0,20220626175632.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66869,용인신갈푸르지오아파트,KL001899,3,2,경기도 용인시 기흥구 기흥로116번길 77,3거점-606동 지하1층/1거점-605동 지하1층/2거점-604동 지하1층,24시간 이용가능,37.2901247,127.1176337,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110228.0,20220626233841.0,20220627062617.0,20220626233841.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66870,용인신갈푸르지오아파트,KL001899,4,2,경기도 용인시 기흥구 기흥로116번길 77,3거점-606동 지하1층/1거점-605동 지하1층/2거점-604동 지하1층,24시간 이용가능,37.2901247,127.1176337,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110228.0,20220619190613.0,20220620011129.0,20220619190613.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66871,용인신갈푸르지오아파트,KL001899,5,2,경기도 용인시 기흥구 기흥로116번길 77,3거점-606동 지하1층/1거점-605동 지하1층/2거점-604동 지하1층,24시간 이용가능,37.2901247,127.1176337,KL,클린일렉스,(주)클린일렉스,1811-1350,1,20220921110228.0,20220623221543.0,20220624042058.0,20220623221543.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66968,효성빌라,KL001928,1,2,경기도 용인시 기흥구 언남로29번길 40,103동 지상주차장,24시간 이용가능,37.2966723,127.1303428,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110135.0,20220919195724.0,20220920042800.0,20220919195724.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66969,효성빌라,KL001928,2,2,경기도 용인시 기흥구 언남로29번길 40,103동 지상주차장,24시간 이용가능,37.2966723,127.1303428,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110135.0,20220917210857.0,20220918052419.0,20220917210857.0,,,,41,41460.0,G0,G004,Y,,N,,N,
66970,효성빌라,KL001928,3,2,경기도 용인시 기흥구 언남로29번길 40,103동 지상주차장,24시간 이용가능,37.2966723,127.1303428,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220920041802.0,20220919213710.0,20220920041223.0,20220919213710.0,,,,41,41460.0,G0,G004,Y,,N,,N,
67210,신동백서해그랑블2차아파트,KL001991,1,2,경기도 용인시 기흥구 언동로217번길 31,204동 지하2층/210동지하2층,24시간 이용가능,37.2779795,127.1477726,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921041601.0,20220921003927.0,20220921040950.0,20220921003927.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67211,신동백서해그랑블2차아파트,KL001991,2,2,경기도 용인시 기흥구 언동로217번길 31,204동 지하2층/210동지하2층,24시간 이용가능,37.2779795,127.1477726,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220919030204.0,20220918175055.0,20220919025606.0,20220918175055.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67212,신동백서해그랑블2차아파트,KL001991,3,2,경기도 용인시 기흥구 언동로217번길 31,204동 지하2층/210동지하2층,24시간 이용가능,37.2779795,127.1477726,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110232.0,20220911224443.0,20220912081503.0,20220911224443.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67213,신동백서해그랑블2차아파트,KL001991,4,2,경기도 용인시 기흥구 언동로217번길 31,204동 지하2층/210동지하2층,24시간 이용가능,37.2779795,127.1477726,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220919051202.0,20220918225541.0,20220919050602.0,20220918225541.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67214,신동백서해그랑블2차아파트,KL001991,5,2,경기도 용인시 기흥구 언동로217번길 31,204동 지하2층/210동지하2층,24시간 이용가능,37.2779795,127.1477726,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220920155601.0,20210809095411.0,19700101090000.0,20210809095411.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67265,연원마을LG아파트,KL002003,1,2,경기도 용인시 기흥구 연원로 5,103동 지하1층,24시간 이용가능,37.3015236,127.1073661,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921024603.0,20220920201529.0,20220921024039.0,20220920201529.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67266,연원마을LG아파트,KL002003,2,2,경기도 용인시 기흥구 연원로 5,103동 지하1층,24시간 이용가능,37.3015236,127.1073661,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921003603.0,20220920214931.0,20220921002941.0,20220920214931.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67267,연원마을LG아파트,KL002003,3,2,경기도 용인시 기흥구 연원로 5,103동 지하1층,24시간 이용가능,37.3015236,127.1073661,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921203404.0,20210821174406.0,19700101090000.0,20210821174406.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67301,동문그린아파트,KL002011,1,2,경기도 용인시 수지구 고기로45번길 58,101동 지하1층,24시간 이용가능,37.3394518,127.0930616,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220920145411.0,20220920123322.0,20220920144832.0,20220920123322.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67302,동문그린아파트,KL002011,2,2,경기도 용인시 수지구 고기로45번길 58,101동 지하1층,24시간 이용가능,37.3394518,127.0930616,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220907120801.0,20220907115538.0,20220907120044.0,20220907115538.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67303,동문그린아파트,KL002011,3,2,경기도 용인시 수지구 고기로45번길 58,101동 지하1층,24시간 이용가능,37.3394518,127.0930616,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921181802.0,20220921063539.0,20220921130558.0,20220921181557.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67304,동문그린아파트,KL002011,4,2,경기도 용인시 수지구 고기로45번길 58,101동 지하1층,24시간 이용가능,37.3394518,127.0930616,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220920235401.0,20220920190333.0,20220920234844.0,20220920190333.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67530,용인한보라4단지아파트,KL002076,1,2,경기도 용인시 기흥구 한보라1로43번길 23,403동-405동 지하1층/401동 지하1층,24시간 이용가능,37.250229,127.1114172,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220920030802.0,20220919205653.0,20220920030206.0,20220919205653.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67531,용인한보라4단지아파트,KL002076,2,2,경기도 용인시 기흥구 한보라1로43번길 23,403동-405동 지하1층/401동 지하1층,24시간 이용가능,37.250229,127.1114172,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921021801.0,20220920180553.0,20220921021117.0,20220920180553.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67532,용인한보라4단지아파트,KL002076,3,2,경기도 용인시 기흥구 한보라1로43번길 23,403동-405동 지하1층/401동 지하1층,24시간 이용가능,37.250229,127.1114172,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921013011.0,20220920230249.0,20220921012324.0,20220920230249.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67533,용인한보라4단지아파트,KL002076,4,2,경기도 용인시 기흥구 한보라1로43번길 23,403동-405동 지하1층/401동 지하1층,24시간 이용가능,37.250229,127.1114172,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220918001401.0,20220917191716.0,20220918000743.0,20220917191716.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67534,용인한보라4단지아파트,KL002076,5,2,경기도 용인시 기흥구 한보라1로43번길 23,403동-405동 지하1층/401동 지하1층,24시간 이용가능,37.250229,127.1114172,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921170802.0,20220920173008.0,20220920232023.0,20220921170651.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67645,수지센트럴아이파크아파크,KL002109,1,2,경기도 용인시 수지구 상현로 101,103동 106동 사이 지하2층,24시간 이용가능,37.3068832,127.082685,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110452.0,20220914221350.0,20220915063907.0,20220914221350.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67700,용화마을태영데시앙2단지아파트,KL002126,1,2,경기도 용인시 기흥구 구성로 44-5,202동 지하1층,24시간 이용가능,37.2944234,127.1151358,KL,클린일렉스,(주)클린일렉스,1811-1350,3,20220921180803.0,20220918223111.0,20220919020131.0,20220921180727.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67701,용화마을태영데시앙2단지아파트,KL002126,2,2,경기도 용인시 기흥구 구성로 44-5,202동 지하1층,24시간 이용가능,37.2944234,127.1151358,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921100833.0,20220917163249.0,20220918042814.0,20220917163249.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
67702,용화마을태영데시앙2단지아파트,KL002126,3,2,경기도 용인시 기흥구 구성로 44-5,202동 지하1층,24시간 이용가능,37.2944234,127.1151358,KL,클린일렉스,(주)클린일렉스,1811-1350,2,20220921110436.0,20220920201413.0,20220921060814.0,20220920201413.0,,7.0,단독,41,41460.0,G0,G004,Y,,N,,N,
68023,교동마을마북2차대림e편한세상아파트,KL002234,1,2,경기도 용인시 기흥구 마북로 218,203동 지하2층 02기둥,24시간 이용가능,37.30735,127.1289,KL,클린일렉스,클린일렉스,1811-1350,2,20220913144607.0,20220913121455.0,20220913144015.0,20220913121455.0,,7.0,단독,41,41460.0,H0,H001,Y,,N,,N,
68024,교동마을마북2차대림e편한세상아파트,KL002234,2,2,경기도 용인시 기흥구 마북로 218,203동 지하2층 02기둥,24시간 이용가능,37.30735,127.1289,KL,클린일렉스,클린일렉스,1811-1350,3,20220921191403.0,20220921132400.0,20220921145312.0,20220921191153.0,,7.0,단독,41,41460.0,H0,H001,Y,,N,,N,
